date,base_return,btc_return,btc_close,base_selected_symbol,signal_regime,signal_position,executed_regime,executed_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2017-10-07,0.0,0.012359807736324058,4423.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4078.8115000000007,,,0.1954086362395575,0.04005605375111861,False,False,False
2017-10-08,0.0,0.04906172281257071,4640.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4109.061,,,0.14993519223000673,0.03675687152054881,False,False,False
2017-10-09,0.0,0.03167025862068962,4786.95,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4152.9065,,,0.22427136295280858,0.03599089005187373,False,False,False
2017-10-10,0.0,-0.0008126259935865576,4783.06,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4197.0595,,,0.2264256410256411,0.03596028845862362,False,False,False
2017-10-11,0.0,0.008022061190952945,4821.43,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4257.6314999999995,,,0.33557987695256797,0.030217912103820188,False,False,False
2017-10-12,0.0,0.1262218885268478,5430.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4349.338,,,0.5100657142777687,0.03835602943390525,False,False,False
2017-10-13,0.0,0.04051197053406996,5649.98,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4442.837,,,0.49470370370370365,0.0380115241960242,False,False,False
2017-10-14,0.0,0.038939960849418975,5869.99,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4553.335499999999,,,0.6038136403626209,0.03618660621391574,False,False,False
2017-10-15,0.0,-0.027257286639329914,5709.99,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4642.7975,,,0.45635146336797794,0.036196349031546025,False,False,False
2017-10-16,0.0,0.008761836710747373,5760.02,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4736.6810000000005,,,0.4836426391232116,0.0356649557978713,False,False,False
2017-10-17,0.0,-0.028649206079145673,5595.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4806.781000000001,,,0.33436680181254474,0.034444699475033605,False,False,False
2017-10-18,0.0,-0.014823949955317217,5512.06,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4873.659000000001,,,0.32041202539226266,0.034812294390959626,False,False,False
2017-10-19,0.0,0.031175277482465624,5683.9,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4949.1195,,,0.3615142681252981,0.03482387077854445,False,False,False
2017-10-20,0.0,0.05737433804254133,6010.01,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5030.6945,,,0.37261534174867705,0.035272273561572295,False,False,False
2017-10-21,0.0,0.0024891805504483333,6024.97,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5113.019,,,0.3760414573093862,0.03521781879264447,False,False,False
2017-10-22,0.0,-0.012439895966286918,5950.02,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5191.5199999999995,,,0.3584520547945207,0.03562230964073246,False,False,False
2017-10-23,0.0,-0.0057293925062437134,5915.93,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5271.8165,,,0.37260556844547565,0.03522937891499359,False,False,False
2017-10-24,0.0,-0.07418951880769387,5477.03,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5335.2385,,,0.3013931031533126,0.03957381184909621,False,False,False
2017-10-25,0.0,0.038882386987108,5689.99,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5405.116499999999,,,0.3255871382876365,0.039929301710138115,False,False,False
2017-10-26,0.0,0.030189859736133196,5861.77,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5479.754999999999,,,0.3416731517509728,0.04006417501085029,False,False,False
2017-10-27,0.0,-0.01585527920747498,5768.83,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5547.0464999999995,,,0.304279900520009,0.040645548753629815,False,False,False
2017-10-28,0.0,-0.00852685899913841,5719.64,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5601.028499999999,,,0.2326810344827588,0.04010856044290745,False,False,False
2017-10-29,0.0,0.07873572462602518,6169.98,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5670.179999999999,,,0.28891674239338205,0.042541753491009554,False,False,False
2017-10-30,0.0,-0.008019474941571847,6120.5,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5737.052,,,0.27962015947949626,0.042692992525133165,False,False,False
2017-10-31,0.0,0.05595948043460508,6463.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5819.1305,,,0.3404736768966883,0.043664516765389835,False,False,False
2017-11-01,0.0,0.04502243540151629,6753.98,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5885.329500000001,,,0.2438268876611418,0.03636263794862018,False,False,False
2017-11-02,0.0,0.039384185324801146,7019.98,ALT,BASE,ALT,BASE,ALT,0.0,1.0,5953.8295,,,0.24247873443799794,0.03631864968441284,False,False,False
2017-11-03,0.0,0.013541349120652857,7115.04,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6016.082,,,0.2121042795643604,0.03577950792072022,False,False,False
2017-11-04,0.0,0.03401948548426992,7357.09,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6098.437,,,0.28845934931584827,0.035048274885197295,False,False,False
2017-11-05,0.0,-0.001641953544132213,7345.01,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6177.6865,,,0.27517091954541817,0.03518965834667342,False,False,False
2017-11-06,0.0,-0.05240156242129013,6960.12,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6245.942499999999,,,0.24398927613941024,0.03692788431528337,False,False,False
2017-11-07,0.0,0.014930777055568,7064.04,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6323.5415,,,0.28156079578233895,0.036427026511166895,False,False,False
2017-11-08,0.0,0.03382766801999981,7303.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6404.4965,,,0.2848572283115467,0.03649718835486296,False,False,False
2017-11-09,0.0,-0.030536765712720793,7079.99,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6457.995499999999,,,0.17803298164229342,0.03621440431594394,False,False,False
2017-11-10,0.0,-0.08093373013238725,6506.98,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6482.096,,,0.08000205810153393,0.04117505616767213,False,False,False
2017-11-11,0.0,-0.0402536967994368,6245.05,ALT,BASE,ALT,BASE,ALT,0.0,1.0,6496.8475,,,0.04958470727829489,0.04218808620580812,False,False,False
2017-11-12,0.0,-0.06949824260814574,5811.03,ALT,CASH,CASH,BASE,ALT,0.0,1.0,6491.602499999999,,,-0.017731785196917538,0.0450632925105597,False,True,False
2017-11-13,0.0,0.11270979499331446,6465.99,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6541.050499999999,,,0.18056501425042404,0.047967478807196734,False,True,False
2017-11-14,0.0,0.01685743405108875,6574.99,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6585.300499999999,,,0.15553630146977415,0.04753057428060559,False,True,False
2017-11-15,0.0,0.10115148464104129,7240.06,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6654.214999999999,,,0.23513205055810782,0.05150866178814038,False,True,False
2017-11-16,0.0,0.08624790402289473,7864.5,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6758.9985,,,0.36327470214930924,0.05352290407845224,False,True,False
2017-11-17,0.0,-0.02101977239493935,7699.19,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6857.976,,,0.3460969571511492,0.05388915615775607,False,True,False
2017-11-18,0.0,0.008150208008894433,7761.94,ALT,CASH,CASH,CASH,CASH,0.0,1.0,6937.5740000000005,,,0.25801704381537705,0.05196855120052976,False,True,False
2017-11-19,0.0,0.03556585080534003,8038.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7033.4490000000005,,,0.31329139776162074,0.0519605287283129,False,True,False
2017-11-20,0.0,0.02164717591440657,8212.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7120.899,,,0.27061736035896633,0.05114160920871184,False,True,False
2017-11-21,0.0,-0.011262786166585492,8119.51,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7189.175499999999,,,0.20218152852096116,0.05086857292269564,False,True,False
2017-11-22,0.0,0.010642267821580287,8205.92,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7248.472500000001,,,0.16893780324160468,0.05043711274507296,False,True,False
2017-11-23,0.0,-0.02265803224988794,8019.99,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7293.719999999999,,,0.1271883222019834,0.05089226040826816,False,True,False
2017-11-24,0.0,0.014714482187633715,8138.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7332.7654999999995,5270.6666000000005,,0.10614386938313913,0.05055787357908681,False,True,False
2017-11-25,0.0,0.06905996559351202,8700.01,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7400.5154999999995,5314.8159,,0.1844789864139056,0.052319253589806804,True,True,False
2017-11-26,0.0,0.04919649517644231,9128.02,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7508.9105,5365.0124,,0.311474514807216,0.05094284669680088,True,True,False
2017-11-27,0.0,0.057184361997453914,9650.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7638.208499999999,5420.1126,,0.36607380479159235,0.051768665890335255,True,True,False
2017-11-28,0.0,0.025575129533678576,9896.8,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7767.8985,5478.2177,,0.35516910858551265,0.05166599763564905,True,True,False
2017-11-29,0.0,-0.02110985369008167,9687.88,ALT,CASH,CASH,CASH,CASH,0.0,1.0,7898.293000000001,5534.9365,,0.36834656546125055,0.0512750975985186,True,True,False
2017-11-30,0.0,0.01559474312233422,9838.96,ALT,CASH,CASH,CASH,CASH,0.0,1.0,8064.892,5592.9261,,0.5120624314197983,0.046102496062929675,True,True,False
2017-12-01,0.0,0.09594814899135695,10782.99,ALT,CASH,CASH,CASH,CASH,0.0,1.0,8291.789,5659.6159,,0.7266459035556159,0.04647287447991815,True,True,False
2017-12-02,0.0,0.009924890962525357,10890.01,ALT,BTC,BTC,CASH,CASH,0.0,1.0,8545.738000000001,5725.3559,,0.8740240542554418,0.04097757650531352,True,False,True
2017-12-03,0.0,0.025289232975910902,11165.41,ALT,BTC,BTC,BTC,BTC,0.025289232975910902,1.025289232975911,8780.708999999999,5794.203200000001,,0.7267904837464951,0.03664390677791931,True,False,True
2017-12-04,0.0,0.037042079063823063,11579.0,ALT,BTC,BTC,BTC,BTC,0.037042079063823063,1.063268077807091,9030.9095,5866.6188,,0.7610673172126499,0.03659182090284131,True,False,True
2017-12-05,0.0,0.010449088867777956,11699.99,ALT,BTC,BTC,BTC,BTC,0.010449088867777956,1.0743782604423688,9253.905999999999,5940.518599999999,,0.6160073259061387,0.03283947304094102,True,False,True
2017-12-06,0.0,0.1581249214742919,13550.05,ALT,BTC,BTC,BTC,BTC,0.1581249214742919,1.2442642385085048,9538.1835,6032.1521999999995,,0.7229385212028736,0.04201707339925887,True,False,True
2017-12-07,0.0,0.22501392983789725,16599.0,ALT,CASH,CASH,BTC,BTC,0.22501392983789725,1.5242410245720621,9983.173999999999,6152.2674,,1.155941079516157,0.0585215096368897,True,True,False
2017-12-08,0.0,-0.043315862401349436,15880.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,10389.077,6265.516,,1.045880282506693,0.060976452501281586,True,True,False
2017-12-09,0.0,-0.07707367758186401,14656.07,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,10719.9805,6364.8278,,0.8233478477233143,0.0659521720429978,True,True,False
2017-12-10,0.0,0.016642251299290978,14899.98,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,11054.3795,6465.4785,,0.8144154895275206,0.06600235042316746,True,True,False
2017-12-11,0.0,0.113288071527613,16587.97,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,11477.802500000002,6586.636799999999,,1.0429767313544782,0.06746280192383515,True,True,False
2017-12-12,0.0,-0.014346541499653198,16349.99,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,11885.006,6705.0459,,0.9924627585937957,0.06819417374467053,True,True,False
2017-12-13,0.0,-0.019370042428160428,16033.29,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,12285.671,6824.3777,,0.9991658343713647,0.0680534249604087,True,True,False
2017-12-14,0.0,0.018816474971761865,16334.98,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,12695.52,6944.062800000001,,1.0072474809535512,0.06799092414911743,True,True,False
2017-12-15,0.0,0.0737588904302302,17539.83,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,13137.510999999999,7073.2634,,1.0160700964711538,0.06810726039252718,True,True,False
2017-12-16,0.0,0.08910177578688039,19102.66,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,13636.242999999999,7217.3739000000005,,1.0927495776740188,0.06898979053154913,True,True,False
2017-12-17,0.0,-0.012701895966320875,18860.02,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14096.744,7363.1461,,0.9544062176165804,0.06978739589293732,True,True,False
2017-12-18,0.0,-0.00019989374348494682,18856.25,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14544.7165,7509.120500000001,,0.9052875676986503,0.07021085892389321,True,True,False
2017-12-19,0.0,-0.08278687437852172,17295.2,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14925.0825,7640.7688,,0.7852409402263449,0.07386877926061892,True,True,False
2017-12-20,0.0,-0.04661524584855925,16488.98,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15257.583499999999,7763.573899999999,,0.6758864758063861,0.07577752723738644,True,True,False
2017-12-21,0.0,-0.06042459873200168,15492.64,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15493.066,7876.8631,,0.4367666111162116,0.07651460074353521,False,True,False
2017-12-22,0.0,-0.13981025829038818,13326.61,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15614.895999999999,7970.6822999999995,,0.22374635101345186,0.08417694791409469,False,True,False
2017-12-23,0.0,-0.001996756864649063,13300.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15721.6255,8071.7921,,0.191178828184545,0.0841966491457714,False,True,False
2017-12-24,0.0,0.015037593984962516,13500.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15817.675500000001,8169.7921,,0.16590379134640298,0.08400813602968367,False,True,False
2017-12-25,0.0,0.014765925925925849,13699.34,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15917.643000000002,8269.636,,0.17088476143996711,0.08401178440090225,False,True,False
2017-12-26,0.0,0.1452383837469542,15689.01,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,16024.591,8389.5262,,0.1578562440729001,0.08292560219318236,False,True,False
2017-12-27,0.0,-0.014597479382064238,15459.99,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15967.6405,8503.776,,-0.06861919392734506,0.06683879418555058,False,True,False
2017-12-28,0.0,-0.08265723328410945,14182.11,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15882.746,8606.4967,,-0.10692002518891686,0.0686011834847758,False,True,False
2017-12-29,0.0,0.013875932424723736,14378.9,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15868.8875,8711.2857,,-0.018911618189596524,0.06654347703416472,False,True,False
2017-12-30,0.0,-0.13484272093136462,12440.01,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15745.889000000001,8799.5859,,-0.16509887932735479,0.07269727955885676,False,True,False
2017-12-31,0.0,0.1026003998389069,13716.36,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15602.308500000003,8900.7908,,-0.17311400973114854,0.07185042430296541,False,True,False
2018-01-01,0.0,-0.024522540965678963,13380.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15453.809,8996.7908,,-0.18165087562744686,0.07193763117947133,False,True,False
2018-01-02,0.0,0.09679446935724978,14675.11,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15385.9,9106.941700000001,,-0.08471000025571795,0.07534293938805538,False,True,False
2018-01-03,0.0,0.01665404893046807,14919.51,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15315.126500000002,9216.9293,,-0.08665269256528008,0.0753151693824058,False,True,False
2018-01-04,0.0,0.009385696983345904,15059.54,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15191.112,9328.7012,,-0.14140901023556107,0.07337352154887616,False,True,False
2018-01-05,0.0,0.1262223148914241,16960.39,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,15083.998500000002,9456.3751,,-0.11214511486881928,0.07614466339910403,False,True,False
2018-01-06,0.0,0.0064503233711017405,17069.79,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14994.487,9585.328000000001,,-0.09492195660449987,0.07613742475474901,False,True,False
2018-01-07,0.0,-0.05388232661327408,16150.03,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14859.176000000001,9705.081400000001,,-0.14351846204839236,0.07696587737851537,False,True,False
2018-01-08,0.0,-0.0772438193613263,14902.54,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14739.543,9810.3217,,-0.1383424302696702,0.07669388858333419,False,True,False
2018-01-09,0.0,-0.03372176823548201,14400.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14635.094000000001,9910.536900000001,,-0.12668946168895834,0.07639057517106651,False,True,False
2018-01-10,0.0,0.03521458333333327,14907.09,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14605.8165,10015.8078,,-0.037795366057689295,0.07568860528701365,False,True,False
2018-01-11,0.0,-0.11191386112245916,13238.78,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14601.425,10105.0956,,-0.006590573296584745,0.07330118964682623,False,True,False
2018-01-12,0.0,0.03786073943369406,13740.01,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14623.425500000001,10200.4098,,0.03308345864661666,0.07369685500398948,False,True,False
2018-01-13,0.0,0.034205943081555334,14210.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14658.925500000001,10299.5855,,0.052592592592592524,0.07395398887795117,False,True,False
2018-01-14,0.0,-0.05172484166080227,13474.99,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14647.707999999999,10390.645400000001,,-0.016376701359335555,0.07494140239332711,False,True,False
2018-01-15,0.0,0.004819298567197539,13539.93,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14540.253999999997,10481.814699999999,,-0.13697996240680577,0.06738717825246412,False,True,False
2018-01-16,0.0,-0.19497368154783667,10900.0,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14312.2545,10544.4147,,-0.29495426581776574,0.07911172340047107,False,True,False
2018-01-17,0.0,0.0081458715596332,10988.79,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,14152.588500000002,10606.4331,,-0.225165366789568,0.07763709264576524,False,True,False
2018-01-18,0.0,-0.0024406690818553622,10961.97,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,13981.741999999998,10668.2222,,-0.23763500685031547,0.07747240769539185,False,True,False
2018-01-19,0.0,0.046799069875214094,11474.98,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,13933.4905,10734.7577,,-0.07757469648336301,0.07285457503162776,False,True,False
2018-01-20,0.0,0.115465124993682,12799.94,ALT,CASH,CASH,CASH,CASH,0.0,1.5242410245720621,13887.6695,10808.4571,,-0.06681218632348529,0.07381916084944462,False,True,False
