ts,phase54_phase42_core,phase54_phase42_bnb_trend_base,phase54_phase42_bnb_trend_strict,phase54_phase42_bnb_trend_gap
2019-08-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-31,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-09,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-10,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-11,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-12,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-13,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-14,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-15,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-16,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-17,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-18,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-19,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-20,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-21,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-22,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-23,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-24,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-09,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-10,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-11,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-12,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-13,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-14,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-15,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-16,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-17,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-18,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-19,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-20,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-21,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-22,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-23,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-24,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-31,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-09,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-10,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-11,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-12,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-13,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-14,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-15,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-16,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-17,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-18,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-19,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-20,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-21,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-22,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-23,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-24,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-09,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-10,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-11,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-12,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-13,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-14,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-15,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-16,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-17,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-18,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-19,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-20,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-21,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-22,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-23,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-24,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-31,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-09,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-10,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-11,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-12,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-13,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-14,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-15,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-16,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-17,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-18,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-19,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-20,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-21,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-22,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-23,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-24,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-25,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-26,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-27,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-28,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-29,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-30,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-31,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-01,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-02,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-03,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-04,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-05,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-06,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-07,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-08,2.1298813747384733,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-09,2.0606782101712353,2.054724467616801,2.0279333594422,2.054724467616801
2020-02-10,2.4300083164121316,2.4229874997462195,2.3913946895011073,2.4229874997462195
2020-02-11,2.4263633039375136,2.4193530184966003,2.387807597466856,2.4193530184966003
2020-02-12,2.446280684262554,2.439212853226104,2.407408484104314,2.439212853226104
2020-02-13,2.599720248648879,2.592209097709539,2.558409843628299,2.592209097709539
2020-02-14,2.4149181113873928,2.407940893569359,2.3765442727696433,2.407940893569359
2020-02-15,2.3599424385858754,2.353124057310588,2.322442181389392,2.353124057310588
2020-02-16,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-17,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-18,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-19,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-20,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-21,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-22,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-23,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-24,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-25,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-26,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-27,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-28,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-29,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-01,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-02,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-03,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-04,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-05,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-06,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-07,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-08,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-09,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-10,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-11,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-12,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-13,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-14,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-15,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-16,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-17,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-18,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-19,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-20,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-21,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-22,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-23,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-24,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-25,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-26,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-27,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-28,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-29,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-30,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-03-31,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-01,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-02,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-03,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-04,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-05,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-06,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-07,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-08,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-09,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-10,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-11,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-12,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-13,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-14,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-15,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-16,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-17,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-18,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-19,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-20,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-21,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-22,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-23,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-24,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-25,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-26,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-27,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-28,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-29,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-04-30,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-01,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-02,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-03,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-04,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-05,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-06,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-07,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-08,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-09,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-10,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-11,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-12,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-13,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-14,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-15,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-16,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-17,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-05-18,2.3564025249279967,2.3495943712246223,2.318958518117308,2.3495943712246223
