funding_time,date,funding_rate,mark_price
1583424000000,2020-03-05 16:00:00,0.00019521,
1583452800003,2020-03-06 00:00:00,0.00020373,
1583481600000,2020-03-06 08:00:00,0.00021759,
1583510400000,2020-03-06 16:00:00,0.00035706,
1583539200000,2020-03-07 00:00:00,0.00039476,
1583568000001,2020-03-07 08:00:00,0.00032086,
1583596800000,2020-03-07 16:00:00,0.00032714,
1583625600001,2020-03-08 00:00:00,0.00054685,
1583654400000,2020-03-08 08:00:00,0.00049747,
1583683200006,2020-03-08 16:00:00,0.00042921,
1583712000000,2020-03-09 00:00:00,0.00010000,
1583740800000,2020-03-09 08:00:00,0.00010000,
1583769600000,2020-03-09 16:00:00,0.00010000,
1583798400000,2020-03-10 00:00:00,0.00010000,
1583827200000,2020-03-10 08:00:00,0.00010000,
1583856000000,2020-03-10 16:00:00,0.00010000,
1583884800001,2020-03-11 00:00:00,0.00010000,
1583913600000,2020-03-11 08:00:00,0.00010000,
1583942400000,2020-03-11 16:00:00,0.00022898,
1583971200001,2020-03-12 00:00:00,0.00010572,
1584000000001,2020-03-12 08:00:00,0.00010000,
1584028800000,2020-03-12 16:00:00,-0.00015149,
1584057600000,2020-03-13 00:00:00,-0.00016073,
1584086400000,2020-03-13 08:00:00,-0.00300000,
1584115200002,2020-03-13 16:00:00,-0.00065378,
1584144000000,2020-03-14 00:00:00,-0.00076421,
1584172800001,2020-03-14 08:00:00,-0.00004946,
1584201600000,2020-03-14 16:00:00,-0.00050325,
1584230400000,2020-03-15 00:00:00,-0.00047893,
1584259200000,2020-03-15 08:00:00,-0.00054208,
1584288000001,2020-03-15 16:00:00,-0.00048790,
1584316800000,2020-03-16 00:00:00,-0.00028282,
1584345600000,2020-03-16 08:00:00,-0.00036873,
1584374400001,2020-03-16 16:00:00,-0.00090358,
1584403200000,2020-03-17 00:00:00,-0.00023830,
1584432000000,2020-03-17 08:00:00,-0.00003681,
1584460800000,2020-03-17 16:00:00,-0.00010573,
1584489600000,2020-03-18 00:00:00,-0.00014706,
1584518400000,2020-03-18 08:00:00,-0.00035528,
1584547200000,2020-03-18 16:00:00,-0.00033374,
1584576000000,2020-03-19 00:00:00,-0.00015042,
1584604800000,2020-03-19 08:00:00,-0.00022004,
1584633600000,2020-03-19 16:00:00,-0.00027089,
1584662400000,2020-03-20 00:00:00,-0.00015469,
1584691200000,2020-03-20 08:00:00,-0.00001171,
1584720000000,2020-03-20 16:00:00,0.00010000,
1584748800000,2020-03-21 00:00:00,0.00008327,
1584777600000,2020-03-21 08:00:00,-0.00000915,
1584806400000,2020-03-21 16:00:00,-0.00011557,
1584835200000,2020-03-22 00:00:00,-0.00002842,
1584864000001,2020-03-22 08:00:00,0.00010000,
1584892800000,2020-03-22 16:00:00,0.00000224,
1584921600000,2020-03-23 00:00:00,-0.00016796,
1584950400000,2020-03-23 08:00:00,-0.00016295,
1584979200000,2020-03-23 16:00:00,0.00010000,
1585008000000,2020-03-24 00:00:00,0.00010000,
1585036800000,2020-03-24 08:00:00,0.00010000,
1585065600000,2020-03-24 16:00:00,0.00010000,
1585094400000,2020-03-25 00:00:00,0.00010000,
1585123200000,2020-03-25 08:00:00,0.00009958,
1585152000001,2020-03-25 16:00:00,0.00009813,
1585180800006,2020-03-26 00:00:00,-0.00001620,
1585209600002,2020-03-26 08:00:00,0.00010000,
1585238400000,2020-03-26 16:00:00,0.00001599,
1585267200000,2020-03-27 00:00:00,0.00006223,
1585296000000,2020-03-27 08:00:00,0.00006838,
1585324800000,2020-03-27 16:00:00,0.00000148,
1585353600000,2020-03-28 00:00:00,-0.00012203,
1585382400000,2020-03-28 08:00:00,-0.00041263,
1585411200000,2020-03-28 16:00:00,-0.00021650,
1585440000000,2020-03-29 00:00:00,-0.00023282,
1585468800001,2020-03-29 08:00:00,-0.00029120,
1585497600000,2020-03-29 16:00:00,-0.00025613,
1585526400000,2020-03-30 00:00:00,-0.00064310,
1585555200000,2020-03-30 08:00:00,-0.00033817,
1585584000000,2020-03-30 16:00:00,-0.00006982,
1585612800000,2020-03-31 00:00:00,-0.00005383,
1585641600001,2020-03-31 08:00:00,-0.00015273,
1585670400001,2020-03-31 16:00:00,-0.00016200,
1585699200002,2020-04-01 00:00:00,-0.00009237,
1585728000000,2020-04-01 08:00:00,-0.00048680,
1585756800001,2020-04-01 16:00:00,-0.00034983,
1585785600000,2020-04-02 00:00:00,-0.00019330,
1585814400000,2020-04-02 08:00:00,0.00003280,
1585843200000,2020-04-02 16:00:00,0.00009417,
1585872000000,2020-04-03 00:00:00,0.00009047,
1585900800000,2020-04-03 08:00:00,0.00000079,
1585929600000,2020-04-03 16:00:00,0.00010000,
1585958400000,2020-04-04 00:00:00,0.00006184,
1585987200000,2020-04-04 08:00:00,0.00005655,
1586016000000,2020-04-04 16:00:00,-0.00007770,
1586044800001,2020-04-05 00:00:00,-0.00004495,
1586073600000,2020-04-05 08:00:00,0.00004198,
1586102400000,2020-04-05 16:00:00,0.00003859,
1586131200000,2020-04-06 00:00:00,0.00002364,
1586160000000,2020-04-06 08:00:00,0.00000654,
1586188800000,2020-04-06 16:00:00,-0.00008471,
1586217600000,2020-04-07 00:00:00,-0.00012883,
1586246400000,2020-04-07 08:00:00,-0.00002915,
1586275200000,2020-04-07 16:00:00,0.00001131,
1586304000000,2020-04-08 00:00:00,-0.00002763,
1586332800000,2020-04-08 08:00:00,0.00010000,
1586361600000,2020-04-08 16:00:00,0.00006677,
1586390400000,2020-04-09 00:00:00,0.00010000,
1586419200001,2020-04-09 08:00:00,-0.00010005,
1586448000000,2020-04-09 16:00:00,-0.00008854,
1586476800001,2020-04-10 00:00:00,-0.00005003,
1586505600000,2020-04-10 08:00:00,0.00010000,
1586534400000,2020-04-10 16:00:00,0.00010000,
1586563200000,2020-04-11 00:00:00,0.00010000,
1586592000000,2020-04-11 08:00:00,0.00010000,
1586620800000,2020-04-11 16:00:00,0.00010000,
1586649600000,2020-04-12 00:00:00,0.00010000,
1586678400006,2020-04-12 08:00:00,0.00010000,
1586707200001,2020-04-12 16:00:00,0.00008453,
1586736000001,2020-04-13 00:00:00,0.00007954,
1586764800000,2020-04-13 08:00:00,-0.00020271,
1586793600000,2020-04-13 16:00:00,-0.00002882,
1586822400000,2020-04-14 00:00:00,-0.00001244,
1586851200000,2020-04-14 08:00:00,0.00005454,
1586880000000,2020-04-14 16:00:00,-0.00020028,
1586908800000,2020-04-15 00:00:00,-0.00012803,
1586937600000,2020-04-15 08:00:00,-0.00004630,
1586966400000,2020-04-15 16:00:00,0.00002925,
1586995200000,2020-04-16 00:00:00,-0.00007017,
1587024000000,2020-04-16 08:00:00,-0.00046001,
1587052800000,2020-04-16 16:00:00,0.00006364,
1587081600000,2020-04-17 00:00:00,0.00005926,
1587110400000,2020-04-17 08:00:00,0.00003345,
1587139200000,2020-04-17 16:00:00,-0.00006771,
1587168000000,2020-04-18 00:00:00,-0.00003132,
1587196800000,2020-04-18 08:00:00,-0.00017145,
1587225600000,2020-04-18 16:00:00,-0.00019642,
1587254400000,2020-04-19 00:00:00,-0.00019142,
1587283200000,2020-04-19 08:00:00,-0.00005966,
1587312000000,2020-04-19 16:00:00,0.00008514,
1587340800000,2020-04-20 00:00:00,-0.00001310,
1587369600000,2020-04-20 08:00:00,-0.00001874,
1587398400000,2020-04-20 16:00:00,-0.00005762,
1587427200000,2020-04-21 00:00:00,-0.00009180,
1587456000001,2020-04-21 08:00:00,-0.00007539,
1587484800000,2020-04-21 16:00:00,0.00010000,
1587513600001,2020-04-22 00:00:00,-0.00002663,
1587542400000,2020-04-22 08:00:00,-0.00011402,
1587571200000,2020-04-22 16:00:00,-0.00031244,
1587600000000,2020-04-23 00:00:00,-0.00022340,
1587628800001,2020-04-23 08:00:00,-0.00015491,
1587657600000,2020-04-23 16:00:00,0.00010000,
1587686400000,2020-04-24 00:00:00,0.00010000,
1587715200000,2020-04-24 08:00:00,0.00010000,
1587744000000,2020-04-24 16:00:00,0.00010000,
1587772800003,2020-04-25 00:00:00,0.00010000,
1587801600000,2020-04-25 08:00:00,0.00010000,
1587830400000,2020-04-25 16:00:00,0.00010000,
1587859200000,2020-04-26 00:00:00,0.00010000,
1587888000000,2020-04-26 08:00:00,0.00007493,
1587916800000,2020-04-26 16:00:00,0.00010000,
1587945600000,2020-04-27 00:00:00,0.00010000,
1587974400005,2020-04-27 08:00:00,0.00010000,
1588003200000,2020-04-27 16:00:00,0.00010000,
1588032000000,2020-04-28 00:00:00,0.00010000,
1588060800000,2020-04-28 08:00:00,0.00010000,
1588089600000,2020-04-28 16:00:00,0.00010000,
1588118400000,2020-04-29 00:00:00,0.00010000,
1588147200001,2020-04-29 08:00:00,0.00010000,
1588176000000,2020-04-29 16:00:00,0.00010000,
1588204800000,2020-04-30 00:00:00,0.00013208,
1588233600000,2020-04-30 08:00:00,0.00097517,
1588262400000,2020-04-30 16:00:00,0.00010000,
1588291200000,2020-05-01 00:00:00,0.00021072,
1588320000000,2020-05-01 08:00:00,0.00017885,
1588348800000,2020-05-01 16:00:00,0.00013528,
1588377600000,2020-05-02 00:00:00,0.00010000,
1588406400000,2020-05-02 08:00:00,0.00010000,
1588435200000,2020-05-02 16:00:00,0.00010144,
1588464000000,2020-05-03 00:00:00,0.00010000,
1588492800000,2020-05-03 08:00:00,0.00019810,
1588521600000,2020-05-03 16:00:00,0.00015162,
1588550400000,2020-05-04 00:00:00,0.00011925,
1588579200005,2020-05-04 08:00:00,0.00010000,
1588608000000,2020-05-04 16:00:00,0.00010000,
1588636800000,2020-05-05 00:00:00,0.00010000,
1588665600000,2020-05-05 08:00:00,0.00010000,
1588694400000,2020-05-05 16:00:00,0.00010000,
1588723200001,2020-05-06 00:00:00,0.00010000,
1588752000000,2020-05-06 08:00:00,0.00010000,
1588780800000,2020-05-06 16:00:00,0.00035981,
1588809600000,2020-05-07 00:00:00,0.00010000,
1588838400011,2020-05-07 08:00:00,0.00010000,
1588867200000,2020-05-07 16:00:00,0.00010000,
1588896000000,2020-05-08 00:00:00,0.00016094,
1588924800001,2020-05-08 08:00:00,0.00034016,
1588953600000,2020-05-08 16:00:00,0.00053190,
1588982400000,2020-05-09 00:00:00,0.00042037,
1589011200000,2020-05-09 08:00:00,0.00075816,
1589040000000,2020-05-09 16:00:00,0.00058018,
1589068800000,2020-05-10 00:00:00,0.00042326,
1589097600000,2020-05-10 08:00:00,0.00010000,
1589126400000,2020-05-10 16:00:00,0.00010000,
1589155200000,2020-05-11 00:00:00,0.00010000,
1589184000000,2020-05-11 08:00:00,0.00010000,
1589212800000,2020-05-11 16:00:00,0.00010000,
1589241600000,2020-05-12 00:00:00,0.00010000,
1589270400001,2020-05-12 08:00:00,0.00010000,
1589299200000,2020-05-12 16:00:00,0.00010000,
1589328000000,2020-05-13 00:00:00,0.00010000,
1589356800000,2020-05-13 08:00:00,0.00010000,
1589385600000,2020-05-13 16:00:00,0.00010000,
1589414400000,2020-05-14 00:00:00,0.00010000,
1589443200000,2020-05-14 08:00:00,0.00010000,
1589472000000,2020-05-14 16:00:00,0.00010000,
1589500800000,2020-05-15 00:00:00,0.00010000,
1589529600000,2020-05-15 08:00:00,0.00004400,
1589558400001,2020-05-15 16:00:00,0.00010000,
1589587200008,2020-05-16 00:00:00,0.00010000,
1589616000000,2020-05-16 08:00:00,0.00010000,
1589644800000,2020-05-16 16:00:00,0.00010000,
1589673600002,2020-05-17 00:00:00,0.00008001,
1589702400000,2020-05-17 08:00:00,0.00004125,
1589731200000,2020-05-17 16:00:00,0.00000888,
1589760000000,2020-05-18 00:00:00,0.00010000,
1589788800000,2020-05-18 08:00:00,0.00010000,
1589817600001,2020-05-18 16:00:00,-0.00006640,
1589846400005,2020-05-19 00:00:00,0.00010000,
1589875200000,2020-05-19 08:00:00,0.00007892,
1589904000000,2020-05-19 16:00:00,0.00010000,
1589932800000,2020-05-20 00:00:00,0.00010000,
1589961600000,2020-05-20 08:00:00,0.00010000,
1589990400006,2020-05-20 16:00:00,0.00010000,
1590019200000,2020-05-21 00:00:00,-0.00009027,
1590048000000,2020-05-21 08:00:00,0.00006809,
1590076800000,2020-05-21 16:00:00,0.00010000,
1590105600006,2020-05-22 00:00:00,-0.00005150,
1590134400000,2020-05-22 08:00:00,-0.00002396,
1590163200000,2020-05-22 16:00:00,0.00006867,
1590192000003,2020-05-23 00:00:00,-0.00002092,
1590220800000,2020-05-23 08:00:00,-0.00001081,
1590249600000,2020-05-23 16:00:00,0.00007023,
1590278400006,2020-05-24 00:00:00,0.00010000,
1590307200000,2020-05-24 08:00:00,0.00007917,
1590336000000,2020-05-24 16:00:00,0.00006724,
1590364800000,2020-05-25 00:00:00,0.00006784,
1590393600000,2020-05-25 08:00:00,-0.00004286,
1590422400000,2020-05-25 16:00:00,-0.00004226,
1590451200000,2020-05-26 00:00:00,-0.00000035,
1590480000006,2020-05-26 08:00:00,0.00010000,
1590508800000,2020-05-26 16:00:00,0.00004599,
1590537600000,2020-05-27 00:00:00,0.00002104,
1590566400000,2020-05-27 08:00:00,0.00010000,
1590595200000,2020-05-27 16:00:00,-0.00014025,
1590624000000,2020-05-28 00:00:00,-0.00011366,
1590652800000,2020-05-28 08:00:00,-0.00006862,
1590681600000,2020-05-28 16:00:00,-0.00001187,
1590710400000,2020-05-29 00:00:00,0.00002618,
1590739200000,2020-05-29 08:00:00,0.00001877,
1590768000000,2020-05-29 16:00:00,-0.00000604,
1590796800000,2020-05-30 00:00:00,0.00010000,
1590825600001,2020-05-30 08:00:00,0.00010000,
1590854400000,2020-05-30 16:00:00,0.00010000,
1590883200000,2020-05-31 00:00:00,0.00010000,
1590912000001,2020-05-31 08:00:00,0.00010000,
1590940800000,2020-05-31 16:00:00,0.00010000,
1590969600000,2020-06-01 00:00:00,0.00010000,
1590998400001,2020-06-01 08:00:00,-0.00002911,
1591027200000,2020-06-01 16:00:00,0.00000938,
1591056000000,2020-06-02 00:00:00,0.00034480,
1591084800002,2020-06-02 08:00:00,0.00078310,
1591113600000,2020-06-02 16:00:00,0.00010000,
1591142400000,2020-06-03 00:00:00,0.00010000,
1591171200000,2020-06-03 08:00:00,0.00008646,
1591200000002,2020-06-03 16:00:00,0.00010000,
1591228800001,2020-06-04 00:00:00,0.00010000,
1591257600004,2020-06-04 08:00:00,0.00010000,
1591286400001,2020-06-04 16:00:00,0.00010000,
1591315200001,2020-06-05 00:00:00,0.00010000,
1591344000000,2020-06-05 08:00:00,0.00010000,
1591372800001,2020-06-05 16:00:00,0.00010000,
1591401600000,2020-06-06 00:00:00,0.00010000,
1591430400000,2020-06-06 08:00:00,0.00010000,
1591459200000,2020-06-06 16:00:00,0.00010000,
1591488000000,2020-06-07 00:00:00,0.00010000,
1591516800000,2020-06-07 08:00:00,0.00010000,
1591545600006,2020-06-07 16:00:00,0.00010000,
1591574400008,2020-06-08 00:00:00,0.00010000,
1591603200007,2020-06-08 08:00:00,0.00010000,
1591632000000,2020-06-08 16:00:00,0.00010000,
1591660800000,2020-06-09 00:00:00,0.00010000,
1591689600000,2020-06-09 08:00:00,0.00010000,
1591718400000,2020-06-09 16:00:00,0.00010000,
1591747200000,2020-06-10 00:00:00,0.00010000,
1591776000000,2020-06-10 08:00:00,0.00010000,
1591804800000,2020-06-10 16:00:00,0.00010000,
1591833600008,2020-06-11 00:00:00,0.00010000,
1591862400001,2020-06-11 08:00:00,0.00010000,
1591891200000,2020-06-11 16:00:00,0.00010000,
1591920000003,2020-06-12 00:00:00,0.00010000,
1591948800000,2020-06-12 08:00:00,-0.00003816,
1591977600002,2020-06-12 16:00:00,0.00009714,
1592006400000,2020-06-13 00:00:00,-0.00001942,
1592035200001,2020-06-13 08:00:00,0.00007217,
1592064000000,2020-06-13 16:00:00,0.00010000,
1592092800007,2020-06-14 00:00:00,0.00007102,
1592121600000,2020-06-14 08:00:00,0.00010000,
1592150400001,2020-06-14 16:00:00,0.00010000,
1592179200000,2020-06-15 00:00:00,0.00010000,
1592208000001,2020-06-15 08:00:00,-0.00004149,
1592236800000,2020-06-15 16:00:00,-0.00018213,
1592265600002,2020-06-16 00:00:00,-0.00015215,
1592294400000,2020-06-16 08:00:00,0.00010000,
1592323200006,2020-06-16 16:00:00,0.00010000,
1592352000000,2020-06-17 00:00:00,0.00007764,
1592380800007,2020-06-17 08:00:00,-0.00008320,
1592409600000,2020-06-17 16:00:00,0.00007510,
1592438400003,2020-06-18 00:00:00,-0.00010005,
1592467200001,2020-06-18 08:00:00,-0.00011589,
1592496000002,2020-06-18 16:00:00,0.00007624,
1592524800001,2020-06-19 00:00:00,-0.00000157,
1592553600003,2020-06-19 08:00:00,0.00001940,
1592582400000,2020-06-19 16:00:00,0.00010000,
1592611200000,2020-06-20 00:00:00,0.00010000,
1592640000009,2020-06-20 08:00:00,0.00001186,
1592668800006,2020-06-20 16:00:00,0.00010000,
1592697600000,2020-06-21 00:00:00,-0.00003057,
1592726400000,2020-06-21 08:00:00,-0.00001290,
1592755200000,2020-06-21 16:00:00,0.00010000,
1592784000000,2020-06-22 00:00:00,0.00010000,
1592812800000,2020-06-22 08:00:00,0.00006784,
1592841600001,2020-06-22 16:00:00,0.00010000,
1592870400000,2020-06-23 00:00:00,0.00010000,
1592899200002,2020-06-23 08:00:00,0.00010000,
1592928000000,2020-06-23 16:00:00,0.00012215,
1592956800001,2020-06-24 00:00:00,0.00011286,
1592985600000,2020-06-24 08:00:00,0.00010000,
1593014400000,2020-06-24 16:00:00,0.00010000,
1593043200000,2020-06-25 00:00:00,0.00010000,
1593072000000,2020-06-25 08:00:00,0.00010000,
1593100800000,2020-06-25 16:00:00,0.00010000,
1593129600000,2020-06-26 00:00:00,0.00009401,
1593158400000,2020-06-26 08:00:00,0.00010000,
1593187200000,2020-06-26 16:00:00,0.00010000,
1593216000003,2020-06-27 00:00:00,0.00010000,
1593244800004,2020-06-27 08:00:00,0.00010000,
1593273600000,2020-06-27 16:00:00,0.00010000,
1593302400003,2020-06-28 00:00:00,0.00010000,
1593331200001,2020-06-28 08:00:00,0.00010000,
1593360000000,2020-06-28 16:00:00,0.00004867,
1593388800000,2020-06-29 00:00:00,0.00010000,
1593417600005,2020-06-29 08:00:00,0.00010000,
1593446400000,2020-06-29 16:00:00,0.00010000,
1593475200000,2020-06-30 00:00:00,0.00010000,
1593504000001,2020-06-30 08:00:00,0.00010000,
1593532800002,2020-06-30 16:00:00,0.00010000,
1593561600002,2020-07-01 00:00:00,0.00010000,
1593590400000,2020-07-01 08:00:00,0.00010000,
1593619200000,2020-07-01 16:00:00,0.00010000,
1593648000001,2020-07-02 00:00:00,0.00010000,
1593676800001,2020-07-02 08:00:00,0.00010000,
1593705600000,2020-07-02 16:00:00,0.00010000,
1593734400000,2020-07-03 00:00:00,0.00010000,
1593763200001,2020-07-03 08:00:00,0.00010000,
1593792000000,2020-07-03 16:00:00,0.00010000,
1593820800002,2020-07-04 00:00:00,0.00010000,
1593849600002,2020-07-04 08:00:00,0.00010000,
1593878400001,2020-07-04 16:00:00,0.00010000,
1593907200000,2020-07-05 00:00:00,0.00010000,
1593936000000,2020-07-05 08:00:00,0.00010000,
1593964800000,2020-07-05 16:00:00,0.00010000,
1593993600000,2020-07-06 00:00:00,0.00010000,
1594022400001,2020-07-06 08:00:00,0.00010000,
1594051200000,2020-07-06 16:00:00,0.00010000,
1594080000000,2020-07-07 00:00:00,0.00010000,
1594108800006,2020-07-07 08:00:00,0.00010000,
1594137600000,2020-07-07 16:00:00,0.00010000,
1594166400000,2020-07-08 00:00:00,0.00010000,
1594195200000,2020-07-08 08:00:00,0.00010000,
1594224000000,2020-07-08 16:00:00,0.00010000,
1594252800001,2020-07-09 00:00:00,0.00010000,
1594281600002,2020-07-09 08:00:00,0.00010000,
1594310400000,2020-07-09 16:00:00,0.00010000,
1594339200000,2020-07-10 00:00:00,0.00010000,
1594368000001,2020-07-10 08:00:00,0.00010000,
1594396800000,2020-07-10 16:00:00,0.00010000,
1594425600000,2020-07-11 00:00:00,0.00010000,
1594454400000,2020-07-11 08:00:00,0.00010000,
1594483200000,2020-07-11 16:00:00,0.00010000,
1594512000000,2020-07-12 00:00:00,0.00010000,
1594540800000,2020-07-12 08:00:00,0.00010000,
1594569600000,2020-07-12 16:00:00,0.00010000,
1594598400000,2020-07-13 00:00:00,0.00010000,
1594627200001,2020-07-13 08:00:00,0.00010000,
1594656000000,2020-07-13 16:00:00,0.00010000,
1594684800001,2020-07-14 00:00:00,0.00010000,
1594713600000,2020-07-14 08:00:00,0.00010000,
1594742400000,2020-07-14 16:00:00,0.00010000,
1594771200000,2020-07-15 00:00:00,0.00010000,
1594800000000,2020-07-15 08:00:00,0.00010000,
1594828800000,2020-07-15 16:00:00,0.00010000,
1594857600000,2020-07-16 00:00:00,0.00010000,
1594886400002,2020-07-16 08:00:00,0.00010000,
1594915200001,2020-07-16 16:00:00,0.00010000,
1594944000001,2020-07-17 00:00:00,0.00010000,
1594972800000,2020-07-17 08:00:00,0.00010000,
1595001600000,2020-07-17 16:00:00,0.00010000,
1595030400003,2020-07-18 00:00:00,0.00010000,
1595059200001,2020-07-18 08:00:00,0.00010000,
1595088000000,2020-07-18 16:00:00,0.00010000,
1595116800000,2020-07-19 00:00:00,0.00010000,
1595145600000,2020-07-19 08:00:00,0.00010000,
1595174400000,2020-07-19 16:00:00,0.00010000,
1595203200000,2020-07-20 00:00:00,0.00010000,
1595232000000,2020-07-20 08:00:00,0.00010000,
1595260800001,2020-07-20 16:00:00,0.00010000,
1595289600000,2020-07-21 00:00:00,0.00010000,
1595318400001,2020-07-21 08:00:00,0.00010000,
1595347200004,2020-07-21 16:00:00,0.00010000,
1595376000000,2020-07-22 00:00:00,0.00010000,
1595404800000,2020-07-22 08:00:00,0.00010000,
1595433600000,2020-07-22 16:00:00,0.00010000,
1595462400001,2020-07-23 00:00:00,0.00010000,
1595491200000,2020-07-23 08:00:00,0.00010000,
1595520000001,2020-07-23 16:00:00,0.00010000,
1595548800000,2020-07-24 00:00:00,0.00010000,
1595577600000,2020-07-24 08:00:00,0.00010000,
1595606400000,2020-07-24 16:00:00,0.00010000,
1595635200000,2020-07-25 00:00:00,0.00010000,
1595664000001,2020-07-25 08:00:00,0.00010000,
1595692800000,2020-07-25 16:00:00,0.00010000,
1595721600000,2020-07-26 00:00:00,0.00010000,
1595750400000,2020-07-26 08:00:00,0.00010000,
1595779200000,2020-07-26 16:00:00,0.00065437,
1595808000000,2020-07-27 00:00:00,0.00047138,
1595836800000,2020-07-27 08:00:00,0.00086993,
1595865600000,2020-07-27 16:00:00,0.00051888,
1595894400000,2020-07-28 00:00:00,0.00139484,
1595923200001,2020-07-28 08:00:00,0.00122052,
1595952000000,2020-07-28 16:00:00,0.00097576,
1595980800000,2020-07-29 00:00:00,0.00083621,
1596009600000,2020-07-29 08:00:00,0.00068208,
1596038400000,2020-07-29 16:00:00,0.00061856,
1596067200000,2020-07-30 00:00:00,0.00061759,
1596096000001,2020-07-30 08:00:00,0.00072329,
1596124800000,2020-07-30 16:00:00,0.00069174,
