ts,main_selected,main_strategy_ret,main_gross_exposure,main_turnover,prev_selected,prev_strategy_ret,prev_gross_exposure,prev_turnover,ret_diff_main_minus_prev,same_selection,different_selection,main_in_market,prev_in_market,main_cash_prev_in,prev_cash_main_in,pair,month
2025-04-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-23,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-24,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-04-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-04
2025-05-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-22,TRXUSDT,-0.0272339615802827,1.0,1.0,TRXUSDT,-0.0272339615802827,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-05
2025-05-23,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-24,TRXUSDT,0.0058991860895301,1.0,1.0,TRXUSDT,0.0058991860895301,1.0,1.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-05
2025-05-25,BTCUSDT,0.0009503068643507,1.0,2.0,BTCUSDT,0.0009503068643507,1.0,2.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-05
2025-05-26,BTCUSDT,-0.0045380449855114,1.0,0.0,BTCUSDT,-0.0045380449855114,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-05
2025-05-27,BTCUSDT,-0.0106151039621833,1.0,0.0,BTCUSDT,-0.0106151039621833,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-05
2025-05-28,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-05-31,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-05
2025-06-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-09,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-10,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-11,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-12,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-13,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-14,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-15,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-16,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-17,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-18,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-19,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-20,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-21,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-22,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-23,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-24,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-25,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-26,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-27,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-28,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-29,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-06-30,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-06
2025-07-01,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-02,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-03,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-04,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-05,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-06,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-07,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-08,CASH,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-07
2025-07-09,BTCUSDT,0.0414366059780826,1.0,1.0,BTCUSDT,0.0414366059780826,1.0,1.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-07
2025-07-10,BTCUSDT,0.0130821480906819,1.0,0.0,BTCUSDT,0.0130821480906819,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-07
2025-07-11,BTCUSDT,-0.0009160396795103,1.0,0.0,BTCUSDT,-0.0009160396795103,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-07
2025-07-12,BTCUSDT,0.0141938340998126,1.0,0.0,BTCUSDT,0.0141938340998126,1.0,0.0,0.0,True,False,True,True,False,False,BTCUSDT -> BTCUSDT,2025-07
2025-07-13,ETHUSDT,0.0109938022159937,1.0,2.0,ETHUSDT,0.0109938022159937,1.0,2.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-14,ETHUSDT,0.0412361213424385,1.0,0.0,ETHUSDT,0.0412361213424385,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-15,ETHUSDT,0.0744003135865183,1.0,0.0,ETHUSDT,0.0744003135865183,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-16,ETHUSDT,0.0312990345113974,1.0,0.0,ETHUSDT,0.0312990345113974,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-17,ETHUSDT,0.0201474314541527,1.0,0.0,ETHUSDT,0.0201474314541527,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-18,ETHUSDT,0.0127124378333878,1.0,0.0,ETHUSDT,0.0127124378333878,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-19,ETHUSDT,0.0458461975328576,1.0,0.0,ETHUSDT,0.0458461975328576,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-20,ETHUSDT,0.0015013216421901,1.0,0.0,ETHUSDT,0.0015013216421901,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-21,ETHUSDT,-0.0042845789710099,1.0,0.0,ETHUSDT,-0.0042845789710099,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-22,ETHUSDT,-0.0314771462357956,1.0,0.0,ETHUSDT,-0.0314771462357956,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-23,ETHUSDT,0.0216768780885761,1.0,0.0,ETHUSDT,0.0216768780885761,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-24,ETHUSDT,0.0048611523250983,1.0,0.0,ETHUSDT,0.0048611523250983,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-25,ETHUSDT,0.0043329324341736,1.0,0.0,ETHUSDT,0.0043329324341736,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-26,ETHUSDT,0.0350164390152629,1.0,0.0,ETHUSDT,0.0350164390152629,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-27,ETHUSDT,-0.0188786446631027,1.0,0.0,ETHUSDT,-0.0188786446631027,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-28,ETHUSDT,-0.0013714135298762,1.0,0.0,ETHUSDT,-0.0013714135298762,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-29,ETHUSDT,0.0042727720827984,1.0,0.0,ETHUSDT,0.0042727720827984,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-30,ETHUSDT,-0.0292939632545932,1.0,0.0,ETHUSDT,-0.0292939632545932,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-07-31,ETHUSDT,-0.056832838072783,1.0,0.0,ETHUSDT,-0.056832838072783,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-07
2025-08-01,ETHUSDT,-0.0270225331116334,1.0,0.0,ETHUSDT,-0.0270225331116334,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-02,CASH,-0.0015,0.0,1.0,CASH,-0.0015,0.0,1.0,0.0,True,False,False,False,False,False,CASH -> CASH,2025-08
2025-08-03,ETHUSDT,0.062631162168191,1.0,1.0,ETHUSDT,0.062631162168191,1.0,1.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-04,ETHUSDT,-0.0292905920198656,1.0,0.0,ETHUSDT,-0.0292905920198656,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-05,TRXUSDT,0.0074853205512283,1.0,2.0,TRXUSDT,0.0074853205512283,1.0,2.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-08
2025-08-06,TRXUSDT,0.0032611918173732,1.0,0.0,TRXUSDT,0.0032611918173732,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-08
2025-08-07,TRXUSDT,-0.00177304964539,1.0,0.0,TRXUSDT,-0.00177304964539,1.0,0.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-08
2025-08-08,ETHUSDT,0.0596312507793989,1.0,2.0,ETHUSDT,0.0596312507793989,1.0,2.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-09,ETHUSDT,-0.0023588116283546,1.0,0.0,ETHUSDT,-0.0023588116283546,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-10,ETHUSDT,-0.0064344311468813,1.0,0.0,ETHUSDT,-0.0064344311468813,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-11,ETHUSDT,0.0869715525120642,1.0,0.0,ETHUSDT,0.0869715525120642,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-12,ETHUSDT,0.0345886740499985,1.0,0.0,ETHUSDT,0.0345886740499985,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-13,ETHUSDT,-0.0426294401280188,1.0,0.0,ETHUSDT,-0.0426294401280188,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-14,ETHUSDT,-0.0236142023911111,1.0,0.0,ETHUSDT,-0.0236142023911111,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-15,ETHUSDT,-0.0039374069427207,1.0,0.0,ETHUSDT,-0.0039374069427207,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-16,ETHUSDT,0.0113840148892241,1.0,0.0,ETHUSDT,0.0113840148892241,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-17,ETHUSDT,-0.0356279612640391,1.0,0.0,ETHUSDT,-0.0356279612640391,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-18,ETHUSDT,-0.0550430211987507,1.0,0.0,ETHUSDT,-0.0550430211987507,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-19,ETHUSDT,0.0639343015367099,1.0,0.0,ETHUSDT,0.0639343015367099,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-20,ETHUSDT,-0.0255663997638462,1.0,0.0,ETHUSDT,-0.0255663997638462,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-21,ETHUSDT,0.143604004449388,1.0,0.0,ETHUSDT,0.143604004449388,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-22,ETHUSDT,-0.0111070410817724,1.0,0.0,ETHUSDT,-0.0111070410817724,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-23,ETHUSDT,0.0003662313745187,1.0,0.0,ETHUSDT,0.0003662313745187,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-24,ETHUSDT,-0.0845099003169355,1.0,0.0,ETHUSDT,-0.0845099003169355,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-25,ETHUSDT,0.0512890237604486,1.0,0.0,ETHUSDT,0.0512890237604486,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-26,ETHUSDT,-0.0204145953923702,1.0,0.0,ETHUSDT,-0.0204145953923702,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-27,ETHUSDT,0.0009985111089907,1.0,0.0,ETHUSDT,0.0009985111089907,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-28,ETHUSDT,-0.0334788227548705,1.0,0.0,ETHUSDT,-0.0334788227548705,1.0,0.0,0.0,True,False,True,True,False,False,ETHUSDT -> ETHUSDT,2025-08
2025-08-29,ETHUSDT,0.0031007894169505,1.0,0.0,BNBUSDT,-0.0033479067609879,1.0,2.0,0.0064486961779384,False,True,True,True,False,False,BNBUSDT -> ETHUSDT,2025-08
2025-08-30,ETHUSDT,0.0041452317259986,1.0,0.0,BNBUSDT,-0.005046403712297,1.0,0.0,0.0091916354382956,False,True,True,True,False,False,BNBUSDT -> ETHUSDT,2025-08
2025-08-31,ETHUSDT,-0.0176076942868917,1.0,0.0,BNBUSDT,-0.0139567422608289,1.0,0.0,-0.003650952026062802,False,True,True,True,False,False,BNBUSDT -> ETHUSDT,2025-08
2025-09-01,TRXUSDT,-0.0006282241328193,1.0,2.0,BNBUSDT,0.0072367798694541,1.0,0.0,-0.0078650040022734,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
2025-09-02,ETHUSDT,0.0256513347971801,1.0,2.0,BNBUSDT,0.0034749941300775,1.0,0.0,0.0221763406671026,False,True,True,True,False,False,BNBUSDT -> ETHUSDT,2025-09
2025-09-03,SOLUSDT,-0.0430910945580491,1.0,2.0,SOLUSDT,-0.0430910945580491,1.0,2.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-04,SOLUSDT,0.0051403716884144,1.0,0.0,SOLUSDT,0.0051403716884144,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-05,SOLUSDT,-0.0157356412273801,1.0,0.0,SOLUSDT,-0.0157356412273801,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-06,SOLUSDT,0.0309252597921663,1.0,0.0,SOLUSDT,0.0309252597921663,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-07,SOLUSDT,0.0376060092076568,1.0,0.0,SOLUSDT,0.0376060092076568,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-08,SOLUSDT,0.014478539068703,1.0,0.0,SOLUSDT,0.014478539068703,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-09,SOLUSDT,0.0315823396712857,1.0,0.0,SOLUSDT,0.0315823396712857,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-10,SOLUSDT,0.020797072343464,1.0,0.0,SOLUSDT,0.020797072343464,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-11,SOLUSDT,0.0588029554496569,1.0,0.0,SOLUSDT,0.0588029554496569,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-12,SOLUSDT,0.0008258320257659,1.0,0.0,SOLUSDT,0.0008258320257659,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-13,SOLUSDT,-0.0108094727287729,1.0,0.0,SOLUSDT,-0.0108094727287729,1.0,0.0,0.0,True,False,True,True,False,False,SOLUSDT -> SOLUSDT,2025-09
2025-09-14,DOGEUSDT,-0.0377172255000719,1.0,2.0,DOGEUSDT,-0.0377172255000719,1.0,2.0,0.0,True,False,True,True,False,False,DOGEUSDT -> DOGEUSDT,2025-09
2025-09-15,DOGEUSDT,0.0061123327494316,1.0,0.0,AVAXUSDT,0.0060573633009056,1.0,2.0,5.4969448525999526e-05,False,True,True,True,False,False,AVAXUSDT -> DOGEUSDT,2025-09
2025-09-16,DOGEUSDT,0.0467123541396552,1.0,0.0,DOGEUSDT,0.0437123541396552,1.0,2.0,0.0030000000000000027,True,False,True,True,False,False,DOGEUSDT -> DOGEUSDT,2025-09
2025-09-17,AVAXUSDT,0.1029082338152104,1.0,2.0,AVAXUSDT,0.1029082338152104,1.0,2.0,0.0,True,False,True,True,False,False,AVAXUSDT -> AVAXUSDT,2025-09
2025-09-18,AVAXUSDT,-0.0409207161125318,1.0,0.0,AVAXUSDT,-0.0409207161125318,1.0,0.0,0.0,True,False,True,True,False,False,AVAXUSDT -> AVAXUSDT,2025-09
2025-09-19,AVAXUSDT,-0.017185185185185,1.0,0.0,AVAXUSDT,-0.017185185185185,1.0,0.0,0.0,True,False,True,True,False,False,AVAXUSDT -> AVAXUSDT,2025-09
2025-09-20,AVAXUSDT,-0.0039192041000905,1.0,0.0,AVAXUSDT,-0.0039192041000905,1.0,0.0,0.0,True,False,True,True,False,False,AVAXUSDT -> AVAXUSDT,2025-09
2025-09-21,AVAXUSDT,0.024818401937046,1.0,0.0,AVAXUSDT,0.024818401937046,1.0,0.0,0.0,True,False,True,True,False,False,AVAXUSDT -> AVAXUSDT,2025-09
2025-09-22,BNBUSDT,0.0202450397824555,1.0,2.0,BNBUSDT,0.0202450397824555,1.0,2.0,0.0,True,False,True,True,False,False,BNBUSDT -> BNBUSDT,2025-09
2025-09-23,BNBUSDT,0.0024705210732494,1.0,0.0,BNBUSDT,0.0024705210732494,1.0,0.0,0.0,True,False,True,True,False,False,BNBUSDT -> BNBUSDT,2025-09
2025-09-24,BNBUSDT,-0.0712721774391501,1.0,0.0,BNBUSDT,-0.0712721774391501,1.0,0.0,0.0,True,False,True,True,False,False,BNBUSDT -> BNBUSDT,2025-09
2025-09-25,TRXUSDT,0.0162829165411267,1.0,2.0,TRXUSDT,0.0162829165411267,1.0,2.0,0.0,True,False,True,True,False,False,TRXUSDT -> TRXUSDT,2025-09
2025-09-26,TRXUSDT,-0.0050251256281406,1.0,0.0,BNBUSDT,0.0049621149042465,1.0,2.0,-0.009987240532387101,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
2025-09-27,TRXUSDT,-0.0026737967914438,1.0,0.0,BNBUSDT,0.0253601115184056,1.0,0.0,-0.0280339083098494,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
2025-09-28,TRXUSDT,0.0032767351802203,1.0,0.0,BNBUSDT,0.0370389019244519,1.0,0.0,-0.0337621667442316,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
2025-09-29,TRXUSDT,-0.0095011876484559,1.0,0.0,BNBUSDT,-0.020664407306344,1.0,0.0,0.011163219657888102,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
2025-09-30,TRXUSDT,0.0236810551558752,1.0,0.0,BNBUSDT,0.0178381969440064,1.0,0.0,0.0058428582118688,False,True,True,True,False,False,BNBUSDT -> TRXUSDT,2025-09
